file,model,agent_type,reassurance_type,sequence,turn_index,confidence,accuracy,toc_turn,condition
2026-04-17T22-17-56__anthropic_claude_opus_4_6__jtc__calibrated__sequence_2__rep1.json,anthropic/claude-opus-4.6,jtc,calibrated,sequence_2,6,72.0,1.0,6,jtc / calibrated
2026-04-17T23-14-46__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_2__rep3.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_2,1,40.0,,6,nonjtc / miscalibrated
2026-04-17T23-14-46__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_2__rep3.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_2,2,50.0,,6,nonjtc / miscalibrated
2026-04-17T23-14-46__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_2__rep3.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_2,3,55.0,,6,nonjtc / miscalibrated
2026-04-17T23-14-46__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_2__rep3.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_2,4,60.0,,6,nonjtc / miscalibrated
2026-04-17T23-14-46__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_2__rep3.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_2,5,65.0,,6,nonjtc / miscalibrated
2026-04-17T23-14-46__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_2__rep3.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_2,6,70.0,,6,nonjtc / miscalibrated
2026-04-17T23-19-13__openai_gpt_5_4__jtc__calibrated__sequence_2__rep5.json,openai/gpt-5.4,jtc,calibrated,sequence_2,1,58.0,1.0,3,jtc / calibrated
2026-04-17T23-19-13__openai_gpt_5_4__jtc__calibrated__sequence_2__rep5.json,openai/gpt-5.4,jtc,calibrated,sequence_2,2,66.0,1.0,3,jtc / calibrated
2026-04-17T23-19-13__openai_gpt_5_4__jtc__calibrated__sequence_2__rep5.json,openai/gpt-5.4,jtc,calibrated,sequence_2,3,84.0,1.0,3,jtc / calibrated
2026-04-17T22-26-57__anthropic_claude_opus_4_6__jtc__miscalibrated__sequence_2__rep3.json,anthropic/claude-opus-4.6,jtc,miscalibrated,sequence_2,1,40.0,1.0,6,jtc / miscalibrated
2026-04-17T22-26-57__anthropic_claude_opus_4_6__jtc__miscalibrated__sequence_2__rep3.json,anthropic/claude-opus-4.6,jtc,miscalibrated,sequence_2,2,60.0,1.0,6,jtc / miscalibrated
2026-04-17T22-26-57__anthropic_claude_opus_4_6__jtc__miscalibrated__sequence_2__rep3.json,anthropic/claude-opus-4.6,jtc,miscalibrated,sequence_2,4,55.0,1.0,6,jtc / miscalibrated
2026-04-17T22-26-57__anthropic_claude_opus_4_6__jtc__miscalibrated__sequence_2__rep3.json,anthropic/claude-opus-4.6,jtc,miscalibrated,sequence_2,5,68.0,1.0,6,jtc / miscalibrated
2026-04-17T22-26-57__anthropic_claude_opus_4_6__jtc__miscalibrated__sequence_2__rep3.json,anthropic/claude-opus-4.6,jtc,miscalibrated,sequence_2,6,74.0,1.0,6,jtc / miscalibrated
2026-04-17T22-49-58__x_ai_grok_4_fast__jtc__calibrated__sequence_1__rep10.json,x-ai/grok-4-fast,jtc,calibrated,sequence_1,1,50.0,1.0,5,jtc / calibrated
2026-04-17T22-49-58__x_ai_grok_4_fast__jtc__calibrated__sequence_1__rep10.json,x-ai/grok-4-fast,jtc,calibrated,sequence_1,2,60.0,1.0,5,jtc / calibrated
2026-04-17T22-49-58__x_ai_grok_4_fast__jtc__calibrated__sequence_1__rep10.json,x-ai/grok-4-fast,jtc,calibrated,sequence_1,3,65.0,1.0,5,jtc / calibrated
2026-04-17T22-49-58__x_ai_grok_4_fast__jtc__calibrated__sequence_1__rep10.json,x-ai/grok-4-fast,jtc,calibrated,sequence_1,4,75.0,1.0,5,jtc / calibrated
2026-04-17T22-49-58__x_ai_grok_4_fast__jtc__calibrated__sequence_1__rep10.json,x-ai/grok-4-fast,jtc,calibrated,sequence_1,5,85.0,1.0,5,jtc / calibrated
2026-04-17T22-37-18__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_2__rep8.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_2,1,15.0,1.0,6,nonjtc / calibrated
2026-04-17T22-37-18__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_2__rep8.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_2,2,25.0,1.0,6,nonjtc / calibrated
2026-04-17T22-37-18__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_2__rep8.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_2,3,40.0,1.0,6,nonjtc / calibrated
2026-04-17T22-37-18__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_2__rep8.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_2,4,50.0,1.0,6,nonjtc / calibrated
2026-04-17T22-37-18__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_2__rep8.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_2,5,62.0,1.0,6,nonjtc / calibrated
2026-04-17T22-37-18__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_2__rep8.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_2,6,70.0,1.0,6,nonjtc / calibrated
2026-04-17T22-35-41__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_2__rep4.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_2,1,25.0,1.0,6,nonjtc / calibrated
2026-04-17T22-35-41__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_2__rep4.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_2,2,30.0,1.0,6,nonjtc / calibrated
2026-04-17T22-35-41__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_2__rep4.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_2,3,45.0,1.0,6,nonjtc / calibrated
2026-04-17T22-35-41__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_2__rep4.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_2,4,55.0,1.0,6,nonjtc / calibrated
2026-04-17T22-35-41__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_2__rep4.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_2,5,65.0,1.0,6,nonjtc / calibrated
2026-04-17T22-35-41__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_2__rep4.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_2,6,72.0,1.0,6,nonjtc / calibrated
2026-04-17T22-58-41__x_ai_grok_4_fast__jtc__miscalibrated__sequence_1__rep8.json,x-ai/grok-4-fast,jtc,miscalibrated,sequence_1,1,40.0,1.0,6,jtc / miscalibrated
2026-04-17T22-58-41__x_ai_grok_4_fast__jtc__miscalibrated__sequence_1__rep8.json,x-ai/grok-4-fast,jtc,miscalibrated,sequence_1,2,55.0,1.0,6,jtc / miscalibrated
2026-04-17T22-58-41__x_ai_grok_4_fast__jtc__miscalibrated__sequence_1__rep8.json,x-ai/grok-4-fast,jtc,miscalibrated,sequence_1,3,45.0,1.0,6,jtc / miscalibrated
2026-04-17T22-58-41__x_ai_grok_4_fast__jtc__miscalibrated__sequence_1__rep8.json,x-ai/grok-4-fast,jtc,miscalibrated,sequence_1,4,50.0,1.0,6,jtc / miscalibrated
2026-04-17T22-58-41__x_ai_grok_4_fast__jtc__miscalibrated__sequence_1__rep8.json,x-ai/grok-4-fast,jtc,miscalibrated,sequence_1,5,52.0,1.0,6,jtc / miscalibrated
2026-04-17T22-58-41__x_ai_grok_4_fast__jtc__miscalibrated__sequence_1__rep8.json,x-ai/grok-4-fast,jtc,miscalibrated,sequence_1,6,65.0,1.0,6,jtc / miscalibrated
2026-04-17T23-14-24__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_2__rep2.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_2,1,20.0,1.0,6,nonjtc / miscalibrated
2026-04-17T23-14-24__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_2__rep2.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_2,2,35.0,1.0,6,nonjtc / miscalibrated
2026-04-17T23-14-24__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_2__rep2.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_2,3,45.0,1.0,6,nonjtc / miscalibrated
2026-04-17T23-14-24__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_2__rep2.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_2,4,60.0,1.0,6,nonjtc / miscalibrated
2026-04-17T23-14-24__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_2__rep2.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_2,5,70.0,1.0,6,nonjtc / miscalibrated
2026-04-17T23-14-24__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_2__rep2.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_2,6,85.0,1.0,6,nonjtc / miscalibrated
2026-04-17T23-26-55__openai_gpt_5_4__nonjtc__miscalibrated__sequence_1__rep6.json,openai/gpt-5.4,nonjtc,miscalibrated,sequence_1,1,18.0,1.0,5,nonjtc / miscalibrated
2026-04-17T23-26-55__openai_gpt_5_4__nonjtc__miscalibrated__sequence_1__rep6.json,openai/gpt-5.4,nonjtc,miscalibrated,sequence_1,2,62.0,1.0,5,nonjtc / miscalibrated
2026-04-17T23-26-55__openai_gpt_5_4__nonjtc__miscalibrated__sequence_1__rep6.json,openai/gpt-5.4,nonjtc,miscalibrated,sequence_1,3,46.0,1.0,5,nonjtc / miscalibrated
2026-04-17T23-26-55__openai_gpt_5_4__nonjtc__miscalibrated__sequence_1__rep6.json,openai/gpt-5.4,nonjtc,miscalibrated,sequence_1,4,78.0,1.0,5,nonjtc / miscalibrated
2026-04-17T23-26-55__openai_gpt_5_4__nonjtc__miscalibrated__sequence_1__rep6.json,openai/gpt-5.4,nonjtc,miscalibrated,sequence_1,5,90.0,1.0,5,nonjtc / miscalibrated
2026-04-17T22-35-16__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_2__rep3.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_2,1,15.0,1.0,6,nonjtc / calibrated
2026-04-17T22-35-16__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_2__rep3.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_2,2,25.0,1.0,6,nonjtc / calibrated
2026-04-17T22-35-16__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_2__rep3.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_2,3,40.0,1.0,6,nonjtc / calibrated
2026-04-17T22-35-16__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_2__rep3.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_2,4,55.0,1.0,6,nonjtc / calibrated
2026-04-17T22-35-16__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_2__rep3.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_2,5,65.0,1.0,6,nonjtc / calibrated
2026-04-17T22-35-16__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_2__rep3.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_2,6,72.0,1.0,6,nonjtc / calibrated
2026-04-17T23-24-29__openai_gpt_5_4__nonjtc__calibrated__sequence_2__rep4.json,openai/gpt-5.4,nonjtc,calibrated,sequence_2,1,18.0,1.0,4,nonjtc / calibrated
2026-04-17T23-24-29__openai_gpt_5_4__nonjtc__calibrated__sequence_2__rep4.json,openai/gpt-5.4,nonjtc,calibrated,sequence_2,2,28.0,1.0,4,nonjtc / calibrated
2026-04-17T23-24-29__openai_gpt_5_4__nonjtc__calibrated__sequence_2__rep4.json,openai/gpt-5.4,nonjtc,calibrated,sequence_2,3,56.0,1.0,4,nonjtc / calibrated
2026-04-17T23-24-29__openai_gpt_5_4__nonjtc__calibrated__sequence_2__rep4.json,openai/gpt-5.4,nonjtc,calibrated,sequence_2,4,84.0,1.0,4,nonjtc / calibrated
2026-04-17T22-31-01__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_1__rep3.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_1,1,15.0,1.0,6,nonjtc / calibrated
2026-04-17T22-31-01__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_1__rep3.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_1,2,25.0,1.0,6,nonjtc / calibrated
2026-04-17T22-31-01__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_1__rep3.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_1,3,35.0,1.0,6,nonjtc / calibrated
2026-04-17T22-31-01__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_1__rep3.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_1,4,45.0,1.0,6,nonjtc / calibrated
2026-04-17T22-31-01__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_1__rep3.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_1,5,55.0,1.0,6,nonjtc / calibrated
2026-04-17T22-31-01__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_1__rep3.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_1,6,65.0,1.0,6,nonjtc / calibrated
2026-04-17T22-36-31__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_2__rep6.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_2,1,25.0,1.0,6,nonjtc / calibrated
2026-04-17T22-36-31__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_2__rep6.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_2,2,30.0,1.0,6,nonjtc / calibrated
2026-04-17T22-36-31__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_2__rep6.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_2,3,40.0,1.0,6,nonjtc / calibrated
2026-04-17T22-36-31__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_2__rep6.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_2,4,55.0,1.0,6,nonjtc / calibrated
2026-04-17T22-36-31__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_2__rep6.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_2,5,65.0,1.0,6,nonjtc / calibrated
2026-04-17T22-36-31__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_2__rep6.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_2,6,72.0,1.0,6,nonjtc / calibrated
2026-04-17T22-53-27__x_ai_grok_4_fast__jtc__calibrated__sequence_2__rep7.json,x-ai/grok-4-fast,jtc,calibrated,sequence_2,1,20.0,1.0,6,jtc / calibrated
2026-04-17T22-53-27__x_ai_grok_4_fast__jtc__calibrated__sequence_2__rep7.json,x-ai/grok-4-fast,jtc,calibrated,sequence_2,2,45.0,1.0,6,jtc / calibrated
2026-04-17T22-53-27__x_ai_grok_4_fast__jtc__calibrated__sequence_2__rep7.json,x-ai/grok-4-fast,jtc,calibrated,sequence_2,3,35.0,1.0,6,jtc / calibrated
2026-04-17T22-53-27__x_ai_grok_4_fast__jtc__calibrated__sequence_2__rep7.json,x-ai/grok-4-fast,jtc,calibrated,sequence_2,4,40.0,1.0,6,jtc / calibrated
2026-04-17T22-53-27__x_ai_grok_4_fast__jtc__calibrated__sequence_2__rep7.json,x-ai/grok-4-fast,jtc,calibrated,sequence_2,5,55.0,1.0,6,jtc / calibrated
2026-04-17T22-53-27__x_ai_grok_4_fast__jtc__calibrated__sequence_2__rep7.json,x-ai/grok-4-fast,jtc,calibrated,sequence_2,6,65.0,1.0,6,jtc / calibrated
2026-04-17T23-25-00__openai_gpt_5_4__nonjtc__calibrated__sequence_2__rep6.json,openai/gpt-5.4,nonjtc,calibrated,sequence_2,1,18.0,1.0,5,nonjtc / calibrated
2026-04-17T23-25-00__openai_gpt_5_4__nonjtc__calibrated__sequence_2__rep6.json,openai/gpt-5.4,nonjtc,calibrated,sequence_2,2,30.0,1.0,5,nonjtc / calibrated
2026-04-17T23-25-00__openai_gpt_5_4__nonjtc__calibrated__sequence_2__rep6.json,openai/gpt-5.4,nonjtc,calibrated,sequence_2,3,58.0,1.0,5,nonjtc / calibrated
2026-04-17T23-25-00__openai_gpt_5_4__nonjtc__calibrated__sequence_2__rep6.json,openai/gpt-5.4,nonjtc,calibrated,sequence_2,4,76.0,1.0,5,nonjtc / calibrated
2026-04-17T23-25-00__openai_gpt_5_4__nonjtc__calibrated__sequence_2__rep6.json,openai/gpt-5.4,nonjtc,calibrated,sequence_2,5,84.0,1.0,5,nonjtc / calibrated
2026-04-17T22-20-29__anthropic_claude_opus_4_6__jtc__calibrated__sequence_2__rep7.json,anthropic/claude-opus-4.6,jtc,calibrated,sequence_2,1,45.0,1.0,6,jtc / calibrated
2026-04-17T22-20-29__anthropic_claude_opus_4_6__jtc__calibrated__sequence_2__rep7.json,anthropic/claude-opus-4.6,jtc,calibrated,sequence_2,2,55.0,1.0,6,jtc / calibrated
2026-04-17T22-20-29__anthropic_claude_opus_4_6__jtc__calibrated__sequence_2__rep7.json,anthropic/claude-opus-4.6,jtc,calibrated,sequence_2,3,45.0,1.0,6,jtc / calibrated
2026-04-17T22-20-29__anthropic_claude_opus_4_6__jtc__calibrated__sequence_2__rep7.json,anthropic/claude-opus-4.6,jtc,calibrated,sequence_2,4,55.0,1.0,6,jtc / calibrated
2026-04-17T22-20-29__anthropic_claude_opus_4_6__jtc__calibrated__sequence_2__rep7.json,anthropic/claude-opus-4.6,jtc,calibrated,sequence_2,5,65.0,1.0,6,jtc / calibrated
2026-04-17T22-20-29__anthropic_claude_opus_4_6__jtc__calibrated__sequence_2__rep7.json,anthropic/claude-opus-4.6,jtc,calibrated,sequence_2,6,72.0,1.0,6,jtc / calibrated
2026-04-17T22-42-22__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_1__rep10.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_1,1,15.0,1.0,6,nonjtc / miscalibrated
2026-04-17T22-42-22__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_1__rep10.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_1,2,25.0,1.0,6,nonjtc / miscalibrated
2026-04-17T22-42-22__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_1__rep10.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_1,3,35.0,1.0,6,nonjtc / miscalibrated
2026-04-17T22-42-22__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_1__rep10.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_1,4,40.0,1.0,6,nonjtc / miscalibrated
2026-04-17T22-42-22__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_1__rep10.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_1,5,50.0,1.0,6,nonjtc / miscalibrated
2026-04-17T22-42-22__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_1__rep10.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_1,6,60.0,1.0,6,nonjtc / miscalibrated
2026-04-17T23-15-52__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_2__rep6.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_2,1,10.0,,6,nonjtc / miscalibrated
2026-04-17T23-15-52__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_2__rep6.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_2,2,20.0,,6,nonjtc / miscalibrated
2026-04-17T23-15-52__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_2__rep6.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_2,3,30.0,,6,nonjtc / miscalibrated
2026-04-17T23-15-52__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_2__rep6.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_2,4,45.0,,6,nonjtc / miscalibrated
2026-04-17T23-15-52__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_2__rep6.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_2,5,55.0,,6,nonjtc / miscalibrated
2026-04-17T23-15-52__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_2__rep6.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_2,6,65.0,,6,nonjtc / miscalibrated
2026-04-17T23-24-08__openai_gpt_5_4__nonjtc__calibrated__sequence_2__rep2.json,openai/gpt-5.4,nonjtc,calibrated,sequence_2,1,52.0,1.0,4,nonjtc / calibrated
2026-04-17T23-24-08__openai_gpt_5_4__nonjtc__calibrated__sequence_2__rep2.json,openai/gpt-5.4,nonjtc,calibrated,sequence_2,2,56.0,1.0,4,nonjtc / calibrated
2026-04-17T23-24-08__openai_gpt_5_4__nonjtc__calibrated__sequence_2__rep2.json,openai/gpt-5.4,nonjtc,calibrated,sequence_2,3,68.0,1.0,4,nonjtc / calibrated
2026-04-17T23-24-08__openai_gpt_5_4__nonjtc__calibrated__sequence_2__rep2.json,openai/gpt-5.4,nonjtc,calibrated,sequence_2,4,83.0,1.0,4,nonjtc / calibrated
2026-04-17T23-28-13__openai_gpt_5_4__nonjtc__miscalibrated__sequence_2__rep3.json,openai/gpt-5.4,nonjtc,miscalibrated,sequence_2,1,18.0,1.0,4,nonjtc / miscalibrated
2026-04-17T23-28-13__openai_gpt_5_4__nonjtc__miscalibrated__sequence_2__rep3.json,openai/gpt-5.4,nonjtc,miscalibrated,sequence_2,2,62.0,1.0,4,nonjtc / miscalibrated
2026-04-17T23-28-13__openai_gpt_5_4__nonjtc__miscalibrated__sequence_2__rep3.json,openai/gpt-5.4,nonjtc,miscalibrated,sequence_2,3,78.0,1.0,4,nonjtc / miscalibrated
2026-04-17T23-28-13__openai_gpt_5_4__nonjtc__miscalibrated__sequence_2__rep3.json,openai/gpt-5.4,nonjtc,miscalibrated,sequence_2,4,90.0,1.0,4,nonjtc / miscalibrated
2026-04-17T22-32-42__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_1__rep7.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_1,1,15.0,1.0,6,nonjtc / calibrated
2026-04-17T22-32-42__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_1__rep7.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_1,2,25.0,1.0,6,nonjtc / calibrated
2026-04-17T22-32-42__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_1__rep7.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_1,3,35.0,1.0,6,nonjtc / calibrated
2026-04-17T22-32-42__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_1__rep7.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_1,4,45.0,1.0,6,nonjtc / calibrated
2026-04-17T22-32-42__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_1__rep7.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_1,5,55.0,1.0,6,nonjtc / calibrated
2026-04-17T22-32-42__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_1__rep7.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_1,6,65.0,1.0,6,nonjtc / calibrated
2026-04-17T22-51-26__x_ai_grok_4_fast__jtc__calibrated__sequence_2__rep3.json,x-ai/grok-4-fast,jtc,calibrated,sequence_2,1,10.0,1.0,6,jtc / calibrated
2026-04-17T22-51-26__x_ai_grok_4_fast__jtc__calibrated__sequence_2__rep3.json,x-ai/grok-4-fast,jtc,calibrated,sequence_2,2,45.0,1.0,6,jtc / calibrated
2026-04-17T22-51-26__x_ai_grok_4_fast__jtc__calibrated__sequence_2__rep3.json,x-ai/grok-4-fast,jtc,calibrated,sequence_2,3,25.0,1.0,6,jtc / calibrated
2026-04-17T22-51-26__x_ai_grok_4_fast__jtc__calibrated__sequence_2__rep3.json,x-ai/grok-4-fast,jtc,calibrated,sequence_2,4,30.0,1.0,6,jtc / calibrated
2026-04-17T22-51-26__x_ai_grok_4_fast__jtc__calibrated__sequence_2__rep3.json,x-ai/grok-4-fast,jtc,calibrated,sequence_2,5,50.0,1.0,6,jtc / calibrated
2026-04-17T22-51-26__x_ai_grok_4_fast__jtc__calibrated__sequence_2__rep3.json,x-ai/grok-4-fast,jtc,calibrated,sequence_2,6,55.0,1.0,6,jtc / calibrated
2026-04-17T23-20-36__openai_gpt_5_4__jtc__miscalibrated__sequence_1__rep9.json,openai/gpt-5.4,jtc,miscalibrated,sequence_1,1,55.0,1.0,2,jtc / miscalibrated
2026-04-17T23-20-36__openai_gpt_5_4__jtc__miscalibrated__sequence_1__rep9.json,openai/gpt-5.4,jtc,miscalibrated,sequence_1,2,84.0,1.0,2,jtc / miscalibrated
2026-04-17T23-25-58__openai_gpt_5_4__nonjtc__miscalibrated__sequence_1__rep1.json,openai/gpt-5.4,nonjtc,miscalibrated,sequence_1,1,18.0,1.0,4,nonjtc / miscalibrated
2026-04-17T23-25-58__openai_gpt_5_4__nonjtc__miscalibrated__sequence_1__rep1.json,openai/gpt-5.4,nonjtc,miscalibrated,sequence_1,2,32.0,1.0,4,nonjtc / miscalibrated
2026-04-17T23-25-58__openai_gpt_5_4__nonjtc__miscalibrated__sequence_1__rep1.json,openai/gpt-5.4,nonjtc,miscalibrated,sequence_1,3,58.0,1.0,4,nonjtc / miscalibrated
2026-04-17T23-25-58__openai_gpt_5_4__nonjtc__miscalibrated__sequence_1__rep1.json,openai/gpt-5.4,nonjtc,miscalibrated,sequence_1,4,84.0,1.0,4,nonjtc / miscalibrated
2026-04-17T23-06-42__x_ai_grok_4_fast__nonjtc__calibrated__sequence_1__rep9.json,x-ai/grok-4-fast,nonjtc,calibrated,sequence_1,1,20.0,1.0,6,nonjtc / calibrated
2026-04-17T23-06-42__x_ai_grok_4_fast__nonjtc__calibrated__sequence_1__rep9.json,x-ai/grok-4-fast,nonjtc,calibrated,sequence_1,2,35.0,1.0,6,nonjtc / calibrated
2026-04-17T23-06-42__x_ai_grok_4_fast__nonjtc__calibrated__sequence_1__rep9.json,x-ai/grok-4-fast,nonjtc,calibrated,sequence_1,3,45.0,1.0,6,nonjtc / calibrated
2026-04-17T23-06-42__x_ai_grok_4_fast__nonjtc__calibrated__sequence_1__rep9.json,x-ai/grok-4-fast,nonjtc,calibrated,sequence_1,4,60.0,1.0,6,nonjtc / calibrated
2026-04-17T23-06-42__x_ai_grok_4_fast__nonjtc__calibrated__sequence_1__rep9.json,x-ai/grok-4-fast,nonjtc,calibrated,sequence_1,5,70.0,1.0,6,nonjtc / calibrated
2026-04-17T23-06-42__x_ai_grok_4_fast__nonjtc__calibrated__sequence_1__rep9.json,x-ai/grok-4-fast,nonjtc,calibrated,sequence_1,6,80.0,1.0,6,nonjtc / calibrated
2026-04-17T23-28-22__openai_gpt_5_4__nonjtc__miscalibrated__sequence_2__rep4.json,openai/gpt-5.4,nonjtc,miscalibrated,sequence_2,1,18.0,1.0,4,nonjtc / miscalibrated
2026-04-17T23-28-22__openai_gpt_5_4__nonjtc__miscalibrated__sequence_2__rep4.json,openai/gpt-5.4,nonjtc,miscalibrated,sequence_2,2,58.0,1.0,4,nonjtc / miscalibrated
